song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP2817,Measure lawyer subject.,James Smith,Drive.,Classical,24/04/23,293,56,53841496,Spanish,Yes,Warner Music,Daniel Bailey,Donna Martin,
SP2818,Tough guy.,Douglas Christian,Police pass.,R&B,27/12/15,282,36,99186249,English,Yes,Sony Music,Marie Saunders,David Burton,
SP2819,Safe campaign.,Jessica Bennett,Truth night.,Pop,03/01/13,302,37,71568326,English,Yes,Universal Music,Ernest Durham,David Newton,
SP2820,Computer threat himself.,Chad Garza,Be beautiful.,Pop,20/06/97,171,35,68060022,English,Yes,Indie,Jaclyn Williams,Jennifer Ford,
SP2821,Capital able.,Kenneth Werner,Full.,Hip-Hop,05/05/12,,9,41437420,Spanish,No,Atlantic Records,Gregory Ross,Kristy Koch,
SP2822,Through executive.,Stephanie Robinson,Add eight.,Classical,22/05/17,296,15,31498166,English,Yes,Universal Music,Austin Cole,Jason Fischer DVM,
SP2823,State son compare successful.,Noah Cook,Spend wish.,Hip-Hop,07/07/95,315,87,26077882,English,No,Def Jam,Stephanie Vance,Michael Hickman,
SP2824,Describe laugh.,Rhonda Smith,Early.,Hip-Hop,20/05/02,224,84,79624088,Korean,No,Universal Music,Stephen Vaughan,Valerie Hall,
SP2825,Seem seek lay.,Jessica Garcia,Which.,Classical,10/10/21,188,76,57036288,,Yes,Indie,Edward Wall,Monica Miller,
SP2826,Fall wish.,Taylor Bowen,Population.,Classical,15/05/02,202,70,80777921,Italian,Yes,Warner Music,Deborah Edwards,Wendy Martinez,Michelle Brown
SP2827,Box anyone reach.,Christian Mason,Give.,Hip-Hop,07/10/98,230,74,21685915,English,No,Warner Music,Randy Randall,Christopher Serrano,
SP2828,Edge soldier.,Paul Green,Thousand thousand.,Hip-Hop,15/08/96,276,67,54968980,Italian,No,Indie,Dr. Michael Joseph,James Taylor,
SP2829,Themselves risk form.,Tara Drake,Piece exactly.,Hip-Hop,04/05/19,,73,43754955,English,No,Sony Music,Kerry Allen,Charles Berry,
SP2830,Describe hospital.,Mary Hensley,Alone.,Country,26/08/21,228,99,56193612,French,No,Warner Music,Cynthia Santiago,Richard King,
SP2831,Structure.,Roger Padilla,Ago cut.,Country,09/05/08,,62,57237888,English,No,Indie,Valerie Day,Kim Barnes,
SP2832,Seek great.,Jonathan Martin,Care available.,Jazz,27/02/24,235,51,29407873,English,Yes,Atlantic Records,Elizabeth Carey,Robert Pena,
SP2833,Personal dog.,Jorge Hayes,Knowledge.,Hip-Hop,13/11/13,,13,74780178,English,No,Atlantic Records,William Dean,Kristy Gomez,
SP2834,Participant financial heavy.,Kaitlyn Martinez,Born.,Electronic,27/10/03,212,36,41797512,English,No,Def Jam,Michele Houston,Randy Rodriguez,
SP2835,Seven use.,Mrs. Lynn Schroeder MD,Walk.,Jazz,29/03/14,134,24,41921307,English,No,Indie,Meghan Rogers,John Hale,
SP2836,Century effect pay.,Donald Martinez,Southern.,Folk,06/06/98,129,2,48785406,English,No,Warner Music,Amber Allen,Steven Miller,
SP2837,Practice inside candidate.,Holly Martinez,Establish she.,Hip-Hop,11/08/99,245,76,34508158,French,Yes,Def Jam,Jennifer Willis,Elijah Baker,
SP2838,Board course.,James Avila,Represent.,Electronic,02/08/05,,31,59133812,Spanish,Yes,Universal Music,Amber Rasmussen,Michelle Marshall,
SP2839,Drive.,Colleen Cochran,Mother.,Country,15/07/05,219,82,59977719,Italian,Yes,Universal Music,Gregory Compton,Kevin Oneal,
SP2840,Run own south.,Nicole Smith,Between.,Electronic,16/02/14,238,21,39050682,English,Yes,Atlantic Records,Diana Porter,Nicholas Anderson,
SP2841,Meet movie.,Andrew Williams,Blood evidence.,Pop,05/12/17,297,7,26941867,,Yes,Def Jam,George Fisher,Elizabeth Ross,
SP2842,Story boy at.,Joseph Smith,Car.,Pop,30/10/06,197,77,6375157,Spanish,No,Def Jam,Jamie Jones,Eric Miller,
SP2843,Growth interesting.,Christopher Allen,Bad maybe.,Pop,03/03/02,261,41,86342849,Korean,Yes,Warner Music,Mariah Delacruz,Johnny Mullins,
SP2844,West reach listen like.,James West,Learn.,Folk,23/07/00,215,72,92992512,English,No,Atlantic Records,Brian Morris,Robert Brady,
SP2845,Series trade safe.,William Torres,Late.,Pop,18/07/22,205,39,13240767,English,No,Warner Music,Mrs. Jean Henry MD,Gregory Campos,
SP2846,Know able.,Clifford Williams,Arm yeah.,Jazz,27/02/95,308,44,99229065,English,No,Atlantic Records,Alexander Horn,Gary Jones,
SP2847,Care computer share.,George Holmes,Begin.,Electronic,21/09/09,208,89,92723990,Spanish,Yes,Warner Music,Nathan Kent,Lisa Clarke,Rachel Mcdonald
SP2848,Benefit worry total.,John Shaw,Opportunity great.,Pop,19/06/10,174,61,4005866,English,Yes,Atlantic Records,Jason Crawford,Joshua Mcclain,Brian Martin
SP2849,Whole economic rather.,Alex Young,Member.,Pop,21/08/22,186,99,68543342,French,No,Def Jam,Gabriel Hernandez PhD,Eduardo Munoz,Norman Reese
SP2850,Stuff these effort.,Mitchell Barrett,Star thing.,Folk,28/10/18,297,46,95044222,,Yes,Atlantic Records,Dr. Ricky Schroeder,Julie Allen,
SP2851,Decision most will.,Melinda Thompson MD,Almost.,Electronic,20/02/21,242,92,97105585,Japanese,No,Warner Music,Tiffany Vasquez,Cameron Ryan,
SP2852,Especially event to.,Lauren Holloway,Line region.,Folk,25/03/17,349,53,47194313,English,Yes,Atlantic Records,Jermaine Hall,Albert Clark DDS,
SP2853,Your item.,Gloria Cantu,Mean firm.,Pop,21/11/96,151,91,78289773,Korean,No,Atlantic Records,Christine Nguyen,April Long,
SP2854,Her attorney rise try.,Joanne Walton,History song.,Jazz,04/03/02,243,4,31747898,English,Yes,Warner Music,Jay Huynh,Hector Smith,
SP2855,Garden short.,Richard Douglas,Democratic.,Folk,23/08/03,265,56,23061476,English,Yes,Sony Music,Jaime Hammond,Adam Barrett,
SP2856,Decade it.,Jason Anderson,Wish.,Electronic,27/04/22,279,21,18598623,Japanese,Yes,Universal Music,Cindy Figueroa,Paul May,
SP2857,Computer herself.,Vincent Wong,At increase.,Pop,22/03/21,232,30,46373375,English,Yes,Def Jam,Carol Terrell,Shannon Scott,
SP2858,Certain fear present.,Mr. Dylan Carter MD,Something step.,Pop,07/09/02,273,40,5964086,French,Yes,Atlantic Records,Jacqueline Wilson,Catherine Hoffman,
SP2859,Need woman light part.,Anne Peterson,Interesting civil.,Pop,12/12/19,212,20,86093090,English,No,Atlantic Records,Danielle Carter,John Hanson,
SP2860,Organization authority.,Michael Garcia,Oil.,Electronic,15/01/05,246,65,80000350,,Yes,Def Jam,Maria Pratt,Mark Alvarez,Amber Nicholson
SP2861,Indicate professional determine.,Timothy Smith,These.,Electronic,21/01/13,280,64,9612060,English,No,Indie,Crystal Evans,Brandon Phelps,Julie Jones
SP2862,Also somebody direction.,Lisa Sosa,Ago identify.,Jazz,12/08/01,216,45,86552548,Japanese,Yes,Atlantic Records,Jonathan Yates,Susan Bender,
SP2863,Often both.,Tiffany Valdez,Force different.,Electronic,14/12/08,253,19,42149421,English,No,Sony Music,Lisa Lee,Katherine Alvarez,
SP2864,Why wide capital.,Ariel Johnson,Road.,Electronic,25/06/97,216,41,15480634,English,No,Sony Music,Cindy Rhodes,Brandon Massey,
SP2865,Traditional fear.,Jason Brown,Read open.,Hip-Hop,18/03/97,211,9,86510370,Spanish,No,Indie,Randy Lee Jr.,Daniel Cannon,Nicole Thomas
SP2866,Look rate.,Edward Raymond,Training.,Pop,16/12/13,241,47,51393054,French,No,Atlantic Records,Gregory Montoya,Michelle Lara,Jocelyn Trevino
SP2867,Staff soldier forward.,Scott Holland,Party.,Pop,11/12/99,116,34,74068966,Spanish,No,Indie,Whitney Long,Jeffrey Miller,
SP2868,Politics blue.,Valerie Brown,Long it.,Classical,11/01/05,291,31,68681018,,No,Warner Music,Dennis Wilson,Mary Pham,
SP2869,Knowledge campaign.,Joseph Garcia,Present notice.,Hip-Hop,02/05/16,279,26,1774779,English,No,Atlantic Records,Haley Shelton,Sandra Scott,
SP2870,Position performance.,Cindy Robinson,Assume.,Pop,23/02/21,262,25,1054458,Italian,Yes,Def Jam,Jonathan Silva,Mindy Smith,
SP2871,Defense.,Renee Ryan,Customer.,Electronic,23/12/08,290,24,93195293,English,No,Def Jam,Laura Bates,William Burns,
SP2872,Radio send.,Joseph Hawkins,Dream.,Hip-Hop,25/02/24,240,66,14271779,English,No,Indie,John Ferrell,Rebecca Sawyer,
SP2873,Close can.,Amanda Pennington DDS,And believe.,R&B,02/06/96,280,64,39546021,German,Yes,Atlantic Records,Mathew Rose,Jessica Henderson,
SP2874,Public less.,Kimberly Peterson,My not.,Electronic,13/11/04,176,11,55982902,English,No,Indie,Lisa Powell,Jacqueline Martin,
SP2875,My while big.,Christopher Thompson,Agency coach.,Folk,27/01/13,157,64,20245480,Korean,Yes,Def Jam,Kevin Dougherty,Hector Jones,
SP2876,Future leader.,John Reynolds,Enter rock.,Hip-Hop,05/07/05,234,82,81955297,English,No,Atlantic Records,Carmen Everett,Katherine Rice MD,
SP2877,Media away she.,William Gomez,Look.,R&B,07/09/16,234,77,24709894,English,No,Indie,Jessica Gross,Joy Thompson,
SP2878,Much attack.,Christine Bass,Century form.,Hip-Hop,24/03/06,234,13,72027363,French,No,Atlantic Records,Laura Calderon,Raymond Knox,
SP2879,Material education none.,Nicole Padilla,Could.,Hip-Hop,15/06/00,286,59,15860070,French,No,Def Jam,Terri Murphy,Julie Hayes,
SP2880,Magazine arrive sister.,Christian Hawkins,Outside.,Pop,09/12/05,211,80,84234764,English,No,Warner Music,Rachel Noble,Joel Oneill,
SP2881,Boy price think.,Monique Ferguson,Generation me.,Electronic,23/03/24,195,26,37230535,English,Yes,Warner Music,Ross Garcia,Walter King,
SP2882,Hand record.,Kathy Vargas,Job none.,Electronic,25/11/07,316,94,95516203,English,No,Universal Music,Christopher Zamora,Alexandra Jones,
SP2883,Their house plan reveal.,Susan Hernandez,Citizen one.,Folk,14/11/05,210,63,59115792,Spanish,Yes,Indie,Meagan Brennan,Felicia Brown,
SP2884,Need hard.,Brian Figueroa,Experience class.,Pop,30/03/13,199,31,74189575,English,No,Indie,Jay Long,Mr. Samuel Thompson,Randy Bell
SP2885,Sometimes nation continue.,Shelly Boone,Big.,Pop,04/10/07,,10,10267210,English,Yes,Sony Music,Jeanne Ellison,Jeffrey Harris,
SP2886,Must figure.,Norman Hicks,Identify.,Hip-Hop,11/01/23,,8,91394735,English,Yes,Indie,Chris Figueroa,Robert Lopez,Gary Lopez
SP2887,Forward both.,Julie Cooley,According.,Reggae,29/03/20,239,7,36486851,English,Yes,Sony Music,Mr. Colin Howard,Amanda Riggs,Shannon Mathis
SP2888,Education how how.,Nicole Pena,Develop.,Pop,14/10/15,317,58,51233353,English,No,Warner Music,Nicole Gutierrez,Shannon Cochran,Jessica Fitzgerald
SP2889,Wind cup life.,Anthony Petty,Should list.,Jazz,18/07/21,192,7,64537678,English,Yes,Indie,Lauren Shannon,William Miller,
SP2890,Then.,Kim Williams,Black usually.,Electronic,08/11/22,321,63,59416312,English,No,Indie,Kenneth Douglas,Kathy Cooley,Annette Delgado
SP2891,On left stop.,Ann Moyer,Skill bill.,Hip-Hop,18/02/99,255,26,21582799,Spanish,No,Def Jam,Erica Anderson,Jon Wiggins,
SP2892,Nearly bar scene.,Connor Levine,Edge light.,Electronic,01/08/19,230,69,31137485,English,Yes,Warner Music,Erika Wilkins,Jessica Forbes,Catherine Page
SP2893,Foot despite increase.,Anita Austin,Agree.,R&B,18/06/18,230,44,66587812,English,No,Warner Music,Toni Jordan,Alicia Garcia,Autumn Williams
SP2894,Total TV blue there.,Christopher Hull,At.,Jazz,09/06/96,278,14,44603565,English,Yes,Warner Music,Summer Sanchez,Michelle Pineda,
SP2895,Front part include serve.,Hannah Leon,Part.,Reggae,07/05/22,256,38,54163035,English,No,Def Jam,Erik Maxwell,Melissa Parsons,
SP2896,Act far look would.,Joshua Williams,Simply recognize.,Electronic,28/03/06,267,54,5412499,Korean,No,Warner Music,Yvette Thompson,James Rios,
SP2897,Development a.,Michelle Chen,Spring.,Pop,18/10/18,204,15,10260376,English,No,Atlantic Records,Mr. Christopher Higgins,Wanda Smith,
SP2898,Director matter.,Eric Castro,Near standard.,Pop,22/06/06,196,88,41281006,English,Yes,Atlantic Records,Angelica Torres,Rodney Clark,
SP2899,Machine raise animal.,Lisa Gardner,Girl road.,Electronic,19/05/97,331,33,9100335,Spanish,Yes,Def Jam,Tara Smith,Rhonda Serrano,
SP2900,Budget stage.,Stephanie Collins,Science.,R&B,14/06/19,,40,41524482,English,No,Def Jam,James Moreno,Victoria Villarreal,Kristen Graves
SP2901,How time politics.,Jeremy Salas,Environmental.,Hip-Hop,21/08/18,,16,37967627,Japanese,Yes,Indie,Tracie Porter,Christina Henderson,
SP2902,Drive station vote.,Danielle Shepard,Study.,Country,28/02/05,299,39,3489933,English,Yes,Sony Music,Jeffrey Berg MD,Edgar Clayton,
SP2903,Style itself.,Leah Hernandez,Early.,Electronic,11/04/03,218,82,66720171,,No,Warner Music,Crystal Gutierrez,Robert Marquez,
SP2904,Often.,Jordan Harper,Few century.,Electronic,06/05/13,,26,84776788,English,No,Warner Music,Lisa Myers,David Pruitt,
SP2905,Listen.,Claudia Martinez,Rest.,Electronic,31/12/18,278,83,90395945,English,No,Indie,Reginald Goodman,John Newman,Jerry Goodman
SP2906,Next TV reveal.,Patricia Brown,And yeah.,Pop,23/10/20,,15,89141753,Italian,No,Warner Music,Krystal Rodriguez,Christopher Pope,
SP2907,Professor future.,Chelsea Brown,Box able.,Pop,13/10/22,,92,4741508,English,Yes,Def Jam,Martha Higgins,Kathy Hansen,
SP2908,Artist believe read.,Charles Hall,Financial leader.,Electronic,25/07/98,375,27,84281582,Spanish,No,Def Jam,Julia Stevens,Nicholas Jackson,
SP2909,Behavior.,Gloria Arnold,Thank.,Country,11/04/24,98,22,78794067,English,No,Warner Music,Michelle Watson,Jeremiah Simon,Joshua Rowe
SP2910,Two together position.,Linda Perry,Into.,Electronic,15/08/24,,22,64239305,Japanese,No,Def Jam,Bryan Bailey,Linda Blankenship,
SP2911,Treatment sister.,Katie Rangel,Use sell.,Pop,25/09/04,237,81,10118460,English,Yes,Indie,Douglas Smith,Ethan Ellis,
SP2912,Reflect despite.,Jonathan Ramirez,Capital fire.,Electronic,21/09/08,246,46,27211739,German,Yes,Def Jam,Adam Flores,Becky Sampson,
SP2913,Station if.,Robin Richmond,Still.,Hip-Hop,27/05/00,,59,54804848,English,No,Sony Music,Dr. Kelly Mercer,Lucas Hall,
SP2914,Animal difference.,William Jordan,Compare.,Folk,02/12/95,209,63,67320645,English,Yes,Atlantic Records,Jennifer Webb,Adrian Collins,
SP2915,Order money seek.,Summer Winters,Forward.,Electronic,28/04/19,180,38,57792512,English,No,Sony Music,Sharon Larson,Amanda Goodwin,Aaron Carter
SP2916,Hold physical.,Jamie Brown,Partner.,Electronic,08/09/01,382,5,83937086,English,No,Universal Music,Keith White,Debra Richardson,
SP2917,Rest Democrat close.,Yvonne Hinton,Some.,Pop,17/10/10,227,50,13318450,English,No,Indie,Francisco Garcia,Brandon Becker,Peter Smith
SP2918,Expect method generation behind.,Mark Jackson,Job.,Pop,03/02/20,268,43,22127378,English,Yes,Sony Music,Matthew Clark,Michael Nolan,
SP2919,Sign reveal successful.,Nicholas Smith Jr.,Executive ago.,Hip-Hop,08/02/00,161,23,84269856,English,Yes,Sony Music,Bruce Scott,Matthew James,
SP2920,Heart.,Manuel Villa,Order event.,Hip-Hop,29/07/04,240,4,24682045,English,No,Atlantic Records,Charles Carr,Eric Harding,
SP2921,Certain her.,Jennifer Conrad,Democratic important.,Hip-Hop,18/06/10,276,9,83024178,English,No,Def Jam,Jennifer Atkins MD,Patrick Morales,
SP2922,Later fear page.,Tammy Cameron,Discuss far.,Hip-Hop,19/09/06,217,96,48481612,English,No,Def Jam,Monica Valencia PhD,Robert Schmidt,
SP2923,Popular material.,Barbara Walker,Room.,Hip-Hop,02/06/04,285,12,61918949,English,Yes,Universal Music,Steven Turner,Jeremy Phillips,
SP2924,Drug try.,Ashley Holt,Enjoy special.,Pop,12/01/10,229,32,96473619,English,Yes,Atlantic Records,Matthew Buchanan,Shelby Taylor,Taylor Duncan
SP2925,Never health.,Christopher Moran,Attack born.,R&B,30/12/12,282,44,26989305,English,No,Warner Music,Angela Beasley,Lisa Hernandez,
SP2926,Hundred discover.,Ronald Terrell,Happen cold.,Pop,23/09/23,202,45,15169586,English,Yes,Sony Music,Courtney Robertson,Scott Mccormick,Vernon Dyer
SP2927,Firm buy happen.,Dr. Michael Trujillo,Minute political.,Pop,13/02/09,256,27,94367192,English,Yes,Warner Music,Robert Lucas,Jessica Rodriguez,
SP2928,Finally citizen bed.,Holly Malone,Great whether.,Reggae,04/08/24,204,19,92710741,English,Yes,Warner Music,Christine Dyer,Michelle Johnson,James Smith
SP2929,Charge whose table environmental.,Alicia Morales,Budget set.,Electronic,03/09/05,214,53,39805482,Spanish,Yes,Warner Music,Jonathan Lee,Steven Morgan,
SP2930,Foreign identify especially.,Carlos Roberts,Response.,Hip-Hop,05/03/05,116,87,93181252,English,No,Atlantic Records,Patricia Bowen,Christopher Gaines,
SP2931,Fine purpose.,Marilyn Austin,Them ask.,Country,21/04/15,181,82,28164705,English,Yes,Warner Music,Mary Ayala,Phillip Baker,Jessica Krueger
SP2932,Support minute her.,Aaron Roach,Member wide.,Hip-Hop,31/07/07,256,77,62566922,English,No,Indie,Robin Jones,Jordan Hernandez,
SP2933,By.,Albert Williams,But lay.,Country,22/05/08,217,58,6120772,English,Yes,Sony Music,Steven Morrison,Sean Mosley,
SP2934,Ok reduce.,Katie Robinson,Popular.,Pop,27/02/01,274,16,30028258,Korean,No,Def Jam,Nathaniel Daniel,Rebecca Black,
SP2935,Important partner.,Angela Anderson,Four.,Electronic,20/11/97,178,67,41617661,Spanish,No,Universal Music,Stephanie Perkins,Barbara Francis,
SP2936,Baby worry of.,Miss Haley Hoffman,Somebody entire.,Pop,26/02/22,287,86,69780934,English,No,Warner Music,Scott Fisher,James Chan,
SP2937,Garden late into.,James Ward,Authority.,Electronic,08/09/98,286,29,52660971,English,Yes,Sony Music,Stacy Whitaker,Elizabeth Moore,Suzanne Turner
SP2938,Carry matter middle try.,Gina Jackson,Cold reflect.,Pop,13/12/13,265,25,15169558,English,No,Universal Music,Matthew Randall,Frances Ramirez,
SP2939,Maintain.,Caitlin Mckee,See.,Country,28/05/02,203,18,14578202,Spanish,No,Universal Music,Tiffany Hughes,Anthony King,
SP2940,Tv finally.,Cindy Foster,Debate appear.,Electronic,16/01/15,249,42,48704416,English,Yes,Atlantic Records,Tonya Jordan,Jill Robertson,Brian Johnson
SP2941,Simply thought need public.,Andrea Herrera,Civil point.,Country,16/01/02,120,13,67551365,English,Yes,Universal Music,Jonathan Wilkinson,Brenda Smith,
SP2942,Allow conference painting.,Thomas Robinson,Try.,Hip-Hop,24/06/08,310,89,9650527,,Yes,Def Jam,Alexis Rogers,Michelle Gibson,
SP2943,Wish range issue court.,Suzanne Cunningham,Establish.,Hip-Hop,04/03/22,191,38,36484465,English,Yes,Universal Music,Rebecca Baker,Amanda Bailey,
SP2944,Win then.,Cynthia Black,Dark parent.,Jazz,18/02/17,292,98,8352672,French,No,Universal Music,Jeanne Rodriguez,Nicole Buchanan,Sarah Black
SP2945,Outside same.,Evan Fuller,Only.,Hip-Hop,08/07/01,172,97,31192386,English,Yes,Atlantic Records,Denise Baker,Brittany Green,James Benjamin
SP2946,Everyone rule.,Terry Castillo,Analysis same.,Electronic,13/06/96,227,14,58431420,English,No,Warner Music,Leah Bryant,Gary Bennett,
SP2947,Material now.,Amber Moreno,Next media.,Country,17/12/96,189,55,75377046,English,Yes,Atlantic Records,Lucas Christian,Randy Davidson,Jennifer Mccarthy
SP2948,Ago believe include population.,Jose Bush,Group parent.,Classical,01/09/04,261,68,73424688,English,Yes,Def Jam,Joshua Collins,Kerri Bell,
SP2949,Onto mission officer.,Judy Webster,Pretty term.,Electronic,20/04/03,257,3,76564836,English,Yes,Atlantic Records,Kristen Hampton,Jill Johnson,
SP2950,Interview edge.,Brianna Woodward,Behind.,Classical,05/04/18,164,24,71915505,Spanish,Yes,Universal Music,Carlos Garcia,Dana Reid,
SP2951,Rich those.,Deborah Williams,American window.,Electronic,22/02/14,222,54,75763033,Spanish,Yes,Def Jam,Drew Combs,Patrick Hester,
SP2952,Down speak clear.,Jennifer Shaw,Modern where.,Pop,03/07/05,281,11,48517512,English,Yes,Def Jam,John Evans,Andrew Garcia,
SP2953,Training sell.,Connie Blackwell,Bad far.,Folk,24/08/04,244,31,44407031,Italian,Yes,Indie,Andrew Brown,Stephanie Dawson,
SP2954,Follow stock policy board.,Charles Beard,Let produce.,Pop,20/12/94,200,17,84663650,Spanish,Yes,Universal Music,Robert Robinson,Kathryn Montes,
SP2955,Lead ten body.,Katie Brown,Agreement.,Electronic,10/02/17,188,58,23330848,English,Yes,Indie,Tammy Clark,Debbie Alexander,Chase Martin
SP2956,Instead friend candidate.,Sonia Ramirez,Attack.,Hip-Hop,10/11/02,267,14,80023431,Italian,No,Universal Music,Amy Vasquez,Andrew Allen,
SP2957,Pattern reduce total top.,Nicole Hess,General.,Hip-Hop,09/12/03,,100,6409488,English,No,Def Jam,Ashley Davis,James Buchanan DVM,Stephen Kline
SP2958,Career quickly.,Carla James,State.,Electronic,28/05/97,254,90,5453335,English,Yes,Def Jam,Matthew Rogers,Franklin Smith,
SP2959,Foot pass right.,Erica Adams,Box nearly.,Electronic,11/01/23,220,46,62147291,Spanish,No,Def Jam,Scott Riggs,Frank Harrison,Adrian Gilbert
